Instance,Income
113305,50907.7458278572
113306,18524.1251764394
113307,149567.013072445
113308,26140.0893615336
113309,48410.616139852
113310,1889.31630331549
113311,80455.2677496836
113312,21660.0009568253
113313,164160.451817723
113314,2259.91549195224
113315,89694.7980203206
113316,48806.3627324326
113317,64534.7420743069
113318,20308.7972246266
113319,28032.0491980051
113320,169816.029501032
113321,16892.8061806733
113322,33846.3931729978
113323,39688.639531682
113324,-7825.22032990879
113325,10978.0635248551
113326,15914.6208586544
113327,65478.7472900145
113328,-1947.11872661416
113329,343158.063594522
113330,148562.369713515
113331,461.412851501481
113332,41799.6783248291
113333,167245.747160363
113334,8635.65538440035
113335,8256.12008044202
113336,106539.593729193
113337,-8098.45361310979
113338,80556.6835065721
113339,116735.438132395
113340,33022.8151619989
113341,144602.582499825
113342,43333.0398536292
113343,19054.0188904041
113344,-8672.5677969741
113345,-14085.0575263011
113346,27754.2903218411
113347,90052.4151295785
113348,114016.691725987
113349,28758.6397595484
113350,25189.6140980158
113351,120954.966200639
113352,42047.5153749015
113353,97541.237950049
113354,24439.5012279266
113355,137490.111134298
113356,85461.2078805471
113357,35327.8937912444
113358,137824.762606155
113359,-14590.9528695153
113360,82791.2845556521
113361,225566.821392913
113362,147138.093466034
113363,47233.941292258
113364,76138.3235989361
113365,84798.0758275212
113366,14441.0923252545
113367,57626.3460468185
113368,26539.0446755802
113369,99767.7164212058
113370,4386.71633449537
113371,184920.211400517
113372,23537.700659408
113373,144834.794723556
113374,275153.964865875
113375,150309.16198038
113376,100296.252651975
113377,15643.075306895
113378,108026.349915895
113379,141049.459849708
113380,33883.9829638227
113381,171543.490154421
113382,403148.603061498
113383,27988.3882416468
113384,132693.805402459
113385,121417.469071739
113386,17289.8945303241
113387,172418.268713759
113388,147229.889441272
113389,5393.07162521921
113390,144830.397437115
113391,11700.3535714266
113392,5855.80245339251
113393,36640.9978611077
113394,-6438.89803253456
113395,42866.5070442032
113396,-5902.73865363844
113397,-17976.0104436626
113398,22204.0920192651
113399,42460.1094841988
113400,500486.31573891
113401,34739.1572514112
113402,495878.581401829
113403,204763.917600386
113404,6760.64279578263
113405,41044.9255039166
113406,21000.414028733
113407,217827.660773913
113408,206572.340156563
113409,75215.0300998179
113410,1807.71947878337
113411,27903.0279703198
113412,35810.1399128666
113413,596374.791379601
113414,50863.2835624136
113415,-1942.43197148286
113416,63217.9961454153
113417,328659.125243305
113418,257718.108193611
113419,22951.6873616523
113420,19809.4441021624
113421,26630.8247182193
113422,124949.70862088
113423,57311.7644053899
113424,46790.2666593375
113425,31966.1354172264
113426,184282.584411257
113427,160578.696323522
113428,182608.897178308
113429,145415.82655132
113430,191752.855981775
113431,59532.3375046681
113432,28557.5204224911
113433,21839.4757508546
113434,-17354.7489233205
113435,26113.3485729178
113436,108755.417775713
113437,26265.9262544341
113438,9553.06824428212
113439,76577.1381327972
113440,132636.094878377
113441,23119.2898129681
113442,186651.928238631
113443,189194.651937262
113444,159913.200015766
113445,50376.5989305108
113446,10443.0955167987
113447,12097.5409575949
113448,21122.3360116561
113449,86812.4054597578
113450,108189.661992332
113451,42677.704852715
113452,142074.644673918
113453,158611.248699072
113454,230571.15696599
113455,42267.3589411417
113456,324712.809823485
113457,22956.1557063578
113458,57600.142551075
113459,29922.2059367187
113460,33357.2384190408
113461,-15405.506647683
113462,32955.2340351668
113463,-2606.68895457792
113464,118466.941599165
113465,-26396.9405109067
113466,37795.3643179997
113467,25213.1806084377
113468,166053.523191628
113469,15833.0012428241
113470,50829.8899090667
113471,18144.0066318583
113472,666100.059190983
113473,186347.913840623
113474,202128.87675202
113475,44047.5997391402
113476,33529.8169662283
113477,132976.090474438
113478,250430.837665507
113479,106363.097280016
113480,200948.45661931
113481,255485.377075074
113482,69119.235950624
113483,11582.6613800187
113484,68525.4121645451
113485,98077.6484657224
113486,-3623.66727421165
113487,103338.273097525
113488,7877.73901994431
113489,15383.8703639765
113490,288020.777403602
113491,258960.881101685
113492,27095.953467307
113493,112047.172565511
113494,25972.5900231559
113495,343446.089470447
113496,41015.9570523292
113497,89877.2063972007
113498,28475.0193450746
113499,34920.8455540491
113500,61669.1567063813
113501,25441.8822112644
113502,189514.246550775
113503,32674.4598793118
113504,202846.579674777
113505,-18754.8141921956
113506,-21042.4277864678
113507,183136.748465348
113508,133857.203490333
113509,23109.3073963931
113510,207771.292636027
113511,142280.358529959
113512,19844.0336747965
113513,23617.9740920591
113514,54083.843540631
113515,6853.92597225149
113516,730050.734963205
113517,11764.9065259799
113518,63963.185846131
113519,134758.291521318
113520,267530.603639278
113521,132548.208560402
113522,15152.7684295217
113523,18767.6573793169
113524,59020.4174598988
113525,52991.0982220305
113526,26734.9092766127
113527,93083.503940686
113528,42453.6899417864
113529,77000.4970262669
113530,80101.773800115
113531,102393.496721988
113532,32427.3209355349
113533,155692.371659768
113534,399528.426838865
113535,65478.6593586187
113536,16933.6306528529
113537,82399.8402786925
113538,68579.0805082269
113539,56046.4191950445
113540,76245.8391756297
113541,174825.766097593
113542,309397.50125294
113543,13587.5688987914
113544,57635.0775858869
113545,148226.596920421
113546,201322.979920461
113547,16807.6118398068
113548,8292.25574970958
113549,41460.4035066694
113550,48967.2099857484
113551,13944.696319966
113552,72889.9391696818
113553,-11184.0383674025
113554,302599.375653358
113555,93147.6154013851
113556,51487.6284907411
113557,20047.646299001
113558,8018.58648220954
113559,102093.73140978
113560,46949.1243930117
113561,78950.0614560905
113562,193219.833680484
113563,280580.887683432
113564,21930.4960384315
113565,9513.74117944531
113566,168055.323781915
113567,251154.208415428
113568,323582.793637933
113569,200887.805263244
113570,222174.093691384
113571,10414.0222364102
113572,189130.424767859
113573,131919.90372202
113574,8648.14452822829
113575,13698.9698841462
113576,234007.43853419
113577,25075.3220358795
113578,18840.2346810004
113579,171960.746281863
113580,70598.4979526904
113581,201166.291404791
113582,18043.7380852817
113583,73603.1993120699
113584,43145.4419338466
113585,85559.7457410496
113586,15932.8455760776
113587,56487.4240989962
113588,232263.224269751
113589,32805.0498521928
113590,268564.320614812
113591,117908.861339363
113592,3966.61426385428
113593,52077.6050638212
113594,78829.3851786337
113595,220579.315684676
113596,175472.177273783
113597,22320.0458143846
113598,32146.8496537553
113599,34611.4529177063
113600,135236.734876391
113601,31232.8767888868
113602,119723.329387084
113603,25741.5866581754
113604,42269.3964270093
113605,19897.4733605115
113606,106832.888201424
113607,91891.0961933275
113608,257470.631236215
113609,41759.6403116789
113610,58561.2157700935
113611,244243.662118438
113612,306808.257184796
113613,217676.028170135
113614,17358.4549657795
113615,99172.7338846873
113616,87221.9666852294
113617,72881.5950926248
113618,240945.65931321
113619,114433.470288861
113620,54225.053796194
113621,141394.910052012
113622,4454.51789702351
113623,11521.1473928791
113624,273112.416955156
113625,163964.542781253
113626,83470.3854356146
113627,66492.5215641879
113628,45420.0588570538
113629,24162.9677511271
113630,77121.1535440364
113631,13786.3870208246
113632,10139.5477083561
113633,13597.8124599684
113634,449054.255001584
113635,71403.1635984274
113636,88906.6358078579
113637,8752.73983044509
113638,59821.9203630643
113639,227544.840272745
113640,72106.6426901616
113641,64072.4168578975
113642,191838.631913945
113643,49126.9493200962
113644,405041.923786127
113645,205190.262256346
113646,158984.175716114
113647,27269.4261375949
113648,39042.2560294788
113649,148997.055524243
113650,-1490.35054207236
113651,69847.9250119983
113652,17328.6852026624
113653,148701.721342559
113654,64322.4102454045
113655,54182.5872315471
113656,136741.783413172
113657,564033.185774043
113658,23840.6098477365
113659,124274.199189615
113660,26425.2326795495
113661,165556.730753688
113662,66207.6885203017
113663,75229.5719664138
113664,1407.25347315628
113665,442742.431783963
113666,35290.2939987242
113667,48698.7025156272
113668,145755.585261627
113669,23326.4275347858
113670,36761.4132269534
113671,81623.289674792
113672,191688.240523862
113673,59705.7739726478
113674,256969.064215559
113675,279417.488213178
113676,31357.667619319
113677,26558.924396989
113678,42347.848667934
113679,153056.061427286
113680,27211.0842435452
113681,33950.8108422281
113682,27870.6788821552
113683,25044.1665541479
113684,89499.1622491638
113685,37496.9972582167
113686,142182.180347026
113687,66015.9493505137
113688,116005.301699071
113689,31086.3270508182
113690,64465.1492443239
113691,130617.641244129
113692,8376.03433038165
113693,106547.588920312
113694,153855.196144109
113695,109357.399272911
113696,122796.752305824
113697,273694.200483038
113698,53447.13749291
113699,40781.348824023
113700,113291.474227397
113701,259088.86246439
113702,151908.659707232
113703,29328.3340013242
113704,23946.2818507621
113705,74422.7788278614
113706,370819.975367109
113707,199015.149443533
113708,102954.790354749
113709,29775.876630771
113710,85317.4668914227
113711,41028.1178781262
113712,12677.3116497273
113713,24151.2263843999
113714,21755.240275617
113715,122144.04957321
113716,11873.5551922084
113717,570357.860603712
113718,137964.771041745
113719,32371.8845305953
113720,31921.7551471272
113721,39755.1737041971
113722,178700.585930233
113723,198218.641576152
113724,103877.297215932
113725,201382.148061841
113726,189364.319390034
113727,45156.6898268881
113728,63391.216378773
113729,11284.1772905792
113730,71443.7257904955
113731,35469.124154994
113732,102470.405581895
113733,90472.8730972217
113734,61714.464247744
113735,916.397532296087
113736,29264.2669286346
113737,62832.1614444461
113738,48529.4751921913
113739,14974.5429882465
113740,28112.9072665905
113741,10398.5416930349
113742,280711.708365924
113743,148746.507208776
113744,132734.736012784
113745,37003.3359041082
113746,37905.1820892202
113747,28070.6646780485
113748,92789.9099596197
113749,142825.048673175
113750,37259.1867169411
113751,13091.5610742675
113752,130186.205850401
113753,121044.551885242
113754,211301.149278988
113755,47730.3229140523
113756,26649.4013866118
113757,146801.681873696
113758,246309.05135349
113759,145260.066854027
113760,36182.1187214852
113761,74042.1915950345
113762,22689.2976928054
113763,75443.8486021512
113764,110860.907739528
113765,181083.805710762
113766,220202.387112584
113767,48126.7378393305
113768,18093.9913328309
113769,-15374.8023840791
113770,139233.003913968
113771,56891.1500031905
113772,91842.8303057589
113773,15833.2429761198
113774,49423.6545597926
113775,25639.3260903762
113776,49119.8649365505
113777,214889.571093606
113778,223069.131489395
113779,55316.4725804822
113780,19166.9786827497
113781,176415.622780807
113782,31046.6850588299
113783,45050.1166999656
113784,56751.5367654383
113785,11795.4253467447
113786,10342.5554312292
113787,334641.855496949
113788,560233.527332867
113789,242450.130475789
113790,121821.562610106
113791,34839.2920146168
113792,147140.446524447
113793,51407.0946556139
113794,154917.919345323
113795,130503.006992397
113796,18848.1532602065
113797,54081.5405046374
113798,3758.30846702409
113799,48248.7331992387
113800,148608.999922928
113801,626613.545362713
113802,12267.9374298816
113803,11321.1080750582
113804,65084.228534353
113805,120430.888404883
113806,197106.020461476
113807,131437.216073325
113808,344871.445539936
113809,7552.02466946763
113810,19223.6007366361
113811,152968.101440686
113812,106111.252597171
113813,69225.1385007228
113814,13465.9729386936
113815,46230.6036595492
113816,36207.1680981966
113817,39343.7664068243
113818,79685.2586910781
113819,81493.7408441576
113820,30655.0233484914
113821,18414.3589401664
113822,48200.5791670247
113823,95596.6495620812
113824,167985.090212352
113825,133793.149930003
113826,393402.005839565
113827,641293.200971736
113828,135062.356955902
113829,75630.1609761361
113830,47237.4227864665
113831,168524.758635915
113832,-3401.04470313246
113833,64248.6250990836
113834,48070.0263779924
113835,57228.9348677971
113836,315072.407274023
113837,-7196.24520141109
113838,85089.6387771308
113839,8671.19771906724
113840,-10735.9830014625
113841,-16720.6256648607
113842,32524.2628422434
113843,3162.00486681356
113844,175654.242570256
113845,-3198.78675935088
113846,63709.2484956423
113847,253160.246742732
113848,95807.0460821211
113849,25606.0392357436
113850,25144.7254368486
113851,119441.57590279
113852,195219.628812135
113853,187983.744188396
113854,-5043.2964762331
113855,28401.3719202047
113856,-20675.2796433901
113857,60055.87037106
113858,148575.736956078
113859,135559.523620538
113860,311609.286582119
113861,59039.424815065
113862,11463.2812383468
113863,52226.2876070019
113864,95120.576292056
113865,841447.396389452
113866,151612.869241753
113867,49760.5278282532
113868,-1485.50835417924
113869,30570.5685495892
113870,63627.7815525882
113871,85632.8811464563
113872,111510.379355172
